account_age_months,avg_order_value,total_orders,days_since_last_purchase,discount_usage_rate,return_rate,customer_support_tickets,loyalty_member,browsing_frequency_per_week,cart_abandonment_rate,product_review_score_avg,engagement_score,satisfaction_score,price_sensitivity_index,churned,support_level,discount_level
33,98.54,9,22,0.41,0.104,1,No,4.6,0.474,2.63,5.73,6.62,5.3,No,Low,Mid
41,27.33,11,1,0.095,0.1392,0,Yes,5.5,0.436,4.06,7.15,8.6,3.5,No,None,Low
13,35.67,4,4,0.102,0.0632,1,Yes,3.5,0.961,4.68,6.1,8.8,3.5,No,Low,Low
9,82.95,1,11,0.34,0.0272,2,No,1.6,0.638,2.41,5.02,5.99,4.9,No,Low,Mid
42,146.36,11,30,0.151,0.0936,3,No,7.3,0.34,2.32,6.3,5.01,3.2,No,Medium,Low
36,37.75,1,58,0.223,0.0576,1,No,3.5,0.348,3.32,3.3,7.46,4.3,Yes,Low,Low
56,53.64,1,52,0.157,0.0024,0,No,2.9,0.753,3.32,3.4,8.31,3.8,Yes,None,Low
9,30.22,5,55,0.147,0.0152,4,No,5.4,0.614,2.44,4.22,4.72,3.8,Yes,Medium,Low
59,56.42,30,29,0.273,0.048,0,Yes,2.3,0.495,3.5,5.32,8.34,4.6,No,None,Mid
46,30.9,1,19,0.266,0.0408,0,No,5.2,0.832,4.18,5.82,9.04,4.7,No,None,Mid
26,39.24,1,46,0.191,0.088,1,No,2.5,0.807,4.25,3.57,8.29,4.1,No,Low,Low
48,85.65,13,7,0.189,0.0872,1,No,5.2,0.631,3.08,6.82,7.12,3.8,No,Low,Low
43,25.64,1,95,0.392,0.0344,1,No,5.7,0.488,4.92,2.18,9.14,5.6,Yes,Low,Mid
55,38.55,14,42,0.097,0.2608,2,No,3.3,0.671,4.29,4.47,7.09,3.4,No,Low,Low
20,28.82,11,38,0.173,0.0128,1,No,0.8,0.111,3.61,3.73,7.9,4.0,No,Low,Low
28,92.84,1,17,0.045,0.036,1,No,6.3,0.874,3.07,6.28,7.28,2.8,No,Low,Low
57,107.76,15,23,0.148,0.0016,0,No,1.3,0.638,4.01,4.78,9.0,3.4,No,None,Low
24,54.08,1,3,0.271,0.2384,1,No,1.1,0.503,4.46,5.25,8.0,4.6,No,Low,Mid
1,100.86,1,3,0.245,0.0656,2,No,1.4,0.2,3.86,5.35,7.31,4.1,No,Low,Mid
54,136.26,14,93,0.499,0.168,4,Yes,1.7,0.801,3.26,1.38,5.03,5.7,Yes,Medium,High
25,125.86,7,16,0.334,0.0696,0,No,4.4,0.325,3.55,5.9,8.32,4.6,No,None,Mid
58,74.55,15,15,0.325,0.0104,0,No,2.3,0.517,4.16,5.52,9.13,4.8,No,None,Mid
46,55.73,24,15,0.445,0.032,0,No,5.0,0.382,5.0,6.72,9.89,5.8,No,None,Mid
11,20.26,6,2,0.395,0.0744,1,No,6.2,0.829,2.77,7.17,6.86,5.6,No,Low,Mid
5,134.86,2,36,0.22,0.0352,0,No,2.4,0.151,3.27,4.07,8.15,3.7,No,None,Low
14,232.25,1,11,0.232,0.0264,1,No,1.3,0.596,3.72,4.92,7.97,3.2,No,Low,Mid
18,39.87,5,45,0.13,0.008,1,No,2.2,0.779,4.46,3.65,8.77,3.7,No,Low,Low
21,44.97,11,3,0.197,0.1056,0,No,1.6,0.905,4.46,5.75,9.11,4.1,No,None,Low
54,63.82,1,35,0.351,0.0608,1,Yes,0.0,0.876,4.79,3.28,8.92,5.1,No,Low,Mid
37,94.25,19,24,0.279,0.0344,1,Yes,2.3,0.502,4.14,5.2,8.36,4.4,No,Low,Mid
48,12.92,13,8,0.278,0.0776,2,No,4.1,0.863,4.73,6.4,8.14,4.9,No,Low,Mid
46,91.78,24,31,0.096,0.2304,1,No,5.1,0.361,4.52,5.95,8.09,3.1,No,Low,Low
49,48.18,25,88,0.144,0.0352,0,No,0.0,0.545,3.3,1.43,8.18,3.7,Yes,None,Low
55,55.39,14,36,0.32,0.012,1,No,0.3,0.738,4.42,3.77,8.71,4.9,No,Low,Mid
5,85.55,1,21,0.253,0.1832,1,No,4.6,0.326,3.61,5.52,7.33,4.3,No,Low,Mid
14,95.04,8,88,0.304,0.0088,3,No,3.8,0.517,2.57,2.13,5.54,4.6,Yes,Medium,Mid
35,99.23,1,9,0.195,0.1168,0,No,0.0,0.551,4.23,4.58,8.84,3.8,No,None,Low
9,78.42,1,33,0.034,0.0912,0,No,2.3,0.702,3.79,4.15,8.49,2.8,No,None,Low
11,113.21,3,53,0.104,0.2088,0,No,5.3,0.61,4.67,4.22,8.97,3.0,No,None,Low
4,96.47,1,12,0.284,0.024,0,No,1.4,0.594,4.74,4.9,9.66,4.4,No,None,Mid
8,115.18,1,7,0.29,0.1432,1,Yes,3.9,0.437,3.73,5.98,7.59,4.3,No,Low,Mid
51,31.93,1,31,0.107,0.0192,0,No,6.8,0.399,4.33,5.75,9.27,3.6,No,None,Low
37,146.1,19,31,0.341,0.004,0,No,2.0,0.557,3.79,4.75,8.78,4.5,No,None,Mid
28,47.71,15,34,0.266,0.1808,1,Yes,7.5,0.819,4.68,6.3,8.41,4.6,No,Low,Mid
54,254.63,1,47,0.179,0.196,3,No,4.4,0.366,3.1,4.15,5.45,2.7,Yes,Medium,Low
14,43.34,4,1,0.341,0.1088,2,No,1.7,0.413,2.76,5.65,6.06,5.1,No,Low,Mid
45,100.19,1,2,0.476,0.0624,0,No,2.5,0.442,4.86,5.77,9.65,5.7,No,None,High
2,90.05,1,48,0.185,0.12,0,No,2.3,0.164,4.17,3.4,8.77,3.8,No,None,Low
29,53.21,15,12,0.213,0.0208,2,No,2.9,0.544,4.31,5.87,7.91,4.2,No,Low,Low
20,72.55,11,16,0.266,0.0328,1,No,2.5,0.112,5.0,5.4,9.22,4.4,No,Low,Mid
38,115.58,10,95,0.037,0.0096,0,Yes,3.1,0.576,4.85,1.62,9.82,2.6,Yes,None,Low
45,34.32,1,10,0.308,0.0816,2,No,4.2,0.439,2.71,5.93,6.1,5.0,No,Low,Mid
6,27.94,1,10,0.184,0.1024,2,No,3.1,0.362,2.19,5.57,5.52,4.1,No,Low,Low
12,58.02,1,18,0.344,0.1112,0,Yes,0.0,0.538,3.63,4.13,8.26,5.1,No,None,Mid
47,85.31,1,11,0.104,0.0576,2,No,4.1,0.664,3.15,5.85,6.62,3.2,No,Low,Low
16,31.17,1,69,0.591,0.0,2,No,5.6,0.487,3.29,3.45,6.96,6.9,Yes,Low,High
46,113.12,24,27,0.231,0.0144,0,No,3.0,0.692,4.42,5.45,9.37,3.9,No,None,Mid
2,85.78,1,1,0.384,0.0616,2,No,0.8,0.654,4.75,5.25,8.21,5.2,No,Low,Mid
40,100.59,11,7,0.705,0.0704,1,No,3.2,0.927,2.35,6.08,6.45,7.3,No,Low,Extreme
5,68.33,2,42,0.058,0.008,1,No,2.8,0.878,3.1,3.9,7.41,3.0,Yes,Low,Low
47,26.15,12,57,0.04,0.02,0,Yes,6.9,0.509,4.01,4.85,8.94,3.1,No,None,Low
20,78.75,11,52,0.662,0.0376,1,No,5.8,0.704,2.58,4.7,6.79,7.2,No,Low,High
12,67.81,1,51,0.223,0.008,0,No,4.4,0.596,3.95,3.95,8.92,4.2,No,None,Low
48,54.75,13,50,0.295,0.1752,2,No,2.0,0.761,4.67,3.6,7.75,4.7,No,Low,Mid
60,160.19,1,13,0.259,0.0616,2,No,2.0,0.753,2.17,5.05,5.63,3.9,No,Low,Mid
16,65.76,1,70,0.319,0.0304,0,No,3.2,0.738,3.26,2.6,8.16,4.8,Yes,None,Mid
30,17.39,8,2,0.037,0.0,0,No,4.5,0.877,3.52,6.67,8.52,3.2,No,None,Low
20,41.87,1,30,0.281,0.2456,4,No,3.1,0.656,3.44,4.57,4.95,4.7,Yes,Medium,Mid
21,159.42,6,35,0.394,0.0024,0,No,5.4,0.685,2.95,5.25,7.94,4.8,No,None,Mid
6,104.91,4,6,0.417,0.028,2,No,3.1,0.773,2.83,5.87,6.4,5.3,No,Low,Mid
9,64.47,3,29,0.14,0.148,0,No,1.3,0.909,3.94,4.08,8.45,3.6,No,None,Low
3,46.35,1,84,0.362,0.0128,0,No,2.4,0.291,4.57,1.63,9.53,5.3,Yes,None,Mid
20,80.21,11,22,0.23,0.0536,2,Yes,2.7,0.238,3.31,5.17,6.8,4.1,No,Low,Mid
48,108.41,37,21,0.201,0.0184,0,Yes,2.8,0.711,4.69,6.12,9.63,3.8,No,None,Low
33,32.29,9,1,0.364,0.024,0,No,5.6,0.576,4.52,7.12,9.44,5.4,No,None,Mid
37,82.92,19,17,0.641,0.0192,1,No,3.6,0.473,2.56,5.98,6.83,7.0,No,Low,High
58,39.8,1,4,0.186,0.072,3,Yes,5.0,0.315,1.37,6.5,4.13,4.1,No,Medium,Low
60,63.37,16,17,0.342,0.1456,0,No,3.5,0.786,4.36,5.85,8.87,5.0,No,None,Mid
57,29.48,29,11,0.077,0.004,2,Yes,5.5,0.299,3.69,7.25,7.34,3.4,No,Low,Low
17,78.79,1,3,0.308,0.1008,1,No,0.7,0.983,2.65,5.12,6.65,4.7,No,Low,Mid
48,32.04,1,3,0.174,0.028,0,No,5.8,0.507,5.0,6.82,9.91,4.0,No,None,Low
58,21.32,15,8,0.406,0.0536,0,No,1.6,0.717,5.0,5.63,9.82,5.7,No,None,Mid
41,58.31,11,5,0.367,0.0032,1,Yes,2.4,0.553,4.01,5.92,8.33,5.2,No,Low,Mid
49,56.78,13,19,0.222,0.0016,1,Yes,1.6,0.736,4.93,5.02,9.26,4.2,No,Low,Low
15,90.92,4,55,0.271,0.0352,0,No,4.8,0.614,2.36,3.98,7.24,4.4,No,None,Mid
19,101.91,1,4,0.19,0.0008,0,No,2.6,0.299,3.8,5.7,8.8,3.7,No,None,Low
13,56.32,4,2,0.4,0.052,3,No,6.6,0.737,2.92,7.23,5.75,5.5,No,Medium,Mid
50,57.99,26,25,0.232,0.1576,1,No,3.0,0.502,3.27,5.62,7.08,4.3,No,Low,Mid
23,66.8,18,13,0.41,0.0656,3,No,4.9,0.689,4.18,6.58,6.96,5.5,No,Medium,Mid
44,34.56,1,8,0.217,0.0216,0,No,4.6,0.272,3.76,6.17,8.69,4.3,No,None,Low
24,31.54,1,2,0.585,0.1376,0,Yes,5.7,0.765,4.29,6.83,8.83,6.9,No,None,High
24,64.86,7,43,0.287,0.0424,1,No,2.0,0.907,4.58,3.75,8.77,4.6,No,Low,Mid
27,84.05,7,7,0.262,0.028,0,No,4.3,0.686,4.2,6.32,9.11,4.3,No,None,Mid
23,212.0,6,38,0.204,0.0176,1,Yes,2.2,0.594,3.17,4.03,7.44,3.2,No,Low,Low
12,28.06,7,26,0.391,0.0224,1,No,3.0,0.668,4.43,4.93,8.69,5.6,No,Low,Mid
11,20.44,3,24,0.107,0.0608,1,No,4.0,0.188,4.35,5.23,8.48,3.6,No,Low,Low
8,53.62,1,4,0.171,0.0144,2,No,2.8,0.212,1.49,5.77,5.11,3.9,No,Low,Low
24,74.34,1,43,0.113,0.148,1,No,0.9,0.736,4.67,3.18,8.51,3.3,No,Low,Low
41,16.66,42,5,0.345,0.092,0,Yes,3.0,0.811,3.91,7.15,8.6,5.3,No,None,Mid
10,110.59,1,13,0.343,0.0368,0,No,4.0,0.677,3.44,5.72,8.32,4.7,No,None,Mid
24,77.71,1,73,0.406,0.1096,2,No,2.4,0.389,3.11,2.18,6.41,5.4,Yes,Low,Mid
11,76.46,3,5,0.512,0.0368,2,No,2.9,0.188,2.16,5.82,5.7,6.1,No,Low,High
33,66.34,1,68,0.463,0.0608,2,No,2.5,0.814,2.46,2.47,5.92,5.8,Yes,Low,High
59,110.47,15,10,0.073,0.044,0,No,5.8,0.556,4.38,6.93,9.23,2.8,No,None,Low
29,33.86,22,1,0.555,0.0944,1,No,2.0,0.757,2.81,6.35,6.83,6.7,No,Low,High
50,41.31,13,7,0.131,0.0632,3,Yes,3.3,0.767,2.33,6.18,5.12,3.7,No,Medium,Low
13,22.41,4,5,0.259,0.1168,2,No,1.7,0.492,3.74,5.45,7.02,4.7,No,Low,Mid
28,63.73,1,11,0.363,0.0176,1,No,5.2,0.23,3.07,6.22,7.34,5.2,No,Low,Mid
5,62.58,2,27,0.468,0.0096,0,No,3.8,0.419,3.14,4.98,8.11,5.9,No,None,High
17,179.05,1,14,0.359,0.0808,1,No,3.1,0.463,3.04,5.37,7.1,4.4,No,Low,Mid
36,55.13,10,20,0.274,0.02,0,No,1.6,0.809,4.46,4.87,9.39,4.6,No,None,Mid
20,35.97,1,21,0.112,0.1744,2,No,2.2,0.544,4.6,4.72,7.69,3.6,No,Low,Low
4,85.19,1,11,0.183,0.0544,2,Yes,4.7,0.601,4.21,6.05,7.7,3.8,No,Low,Low
58,35.66,15,26,0.603,0.0528,0,No,4.6,0.825,3.89,5.73,8.71,7.0,No,None,High
28,47.52,8,22,0.033,0.0448,0,No,6.7,0.369,4.08,6.4,8.93,2.9,No,None,Low
54,46.17,1,2,0.282,0.0032,1,No,4.1,0.607,3.59,6.3,7.91,4.7,No,Low,Mid
54,365.78,14,18,0.287,0.016,1,No,0.0,0.947,5.0,4.57,9.28,2.8,No,Low,Mid
16,108.46,5,75,0.161,0.0864,1,No,3.8,0.932,3.45,2.68,7.5,3.5,Yes,Low,Low
53,138.86,1,80,0.461,0.1384,1,No,3.2,0.466,3.22,2.1,7.09,5.4,Yes,Low,High
39,179.11,10,20,0.637,0.0216,0,No,3.1,0.624,4.33,5.37,9.26,6.4,No,None,High
30,117.3,1,4,0.225,0.0976,1,No,4.5,0.836,3.22,6.33,7.23,3.9,No,Low,Low
30,56.68,8,78,0.318,0.0936,0,No,4.5,0.384,3.38,2.87,8.07,4.9,Yes,None,Mid
20,105.42,6,18,0.214,0.0144,0,No,4.4,0.777,4.49,5.77,9.44,3.9,No,None,Low
32,92.31,1,24,0.576,0.0304,1,Yes,3.1,0.312,3.3,4.87,7.53,6.5,No,Low,High
46,25.82,12,4,0.04,0.184,2,No,0.9,0.825,1.12,5.5,4.17,3.1,No,Low,Low
26,70.37,7,102,0.18,0.056,1,No,4.7,0.398,4.03,1.8,8.18,3.8,Yes,Low,Low
3,43.3,1,13,0.132,0.0824,1,No,0.0,0.605,4.24,4.38,8.3,3.7,No,Low,Low
34,14.0,9,3,0.075,0.0648,4,Yes,6.2,0.749,3.37,7.22,5.49,3.4,No,Medium,Low
10,107.79,3,6,0.178,0.1864,1,No,5.2,0.487,4.79,6.53,8.5,3.6,No,Low,Low
37,148.9,1,2,0.478,0.0272,0,No,2.8,0.939,5.0,5.87,9.91,5.5,No,None,High
59,24.86,1,8,0.432,0.104,2,No,1.3,0.758,3.15,5.07,6.47,5.9,No,Low,Mid
17,47.16,1,79,0.089,0.0376,0,No,4.7,0.544,3.92,2.65,8.79,3.3,Yes,None,Low
44,57.54,12,49,0.566,0.072,1,Yes,1.9,0.486,4.06,3.58,8.15,6.6,No,Low,High
30,64.19,1,6,0.404,0.0832,1,No,5.2,0.742,5.0,6.47,9.06,5.4,No,Low,Mid
28,58.29,1,50,0.698,0.092,0,No,2.6,0.586,3.54,3.4,8.23,7.5,No,None,Extreme
23,71.26,12,3,0.13,0.04,0,No,0.1,0.565,3.84,5.28,8.71,3.5,No,None,Low
13,161.05,1,25,0.621,0.0032,0,No,3.6,0.169,4.67,4.98,9.66,6.4,No,None,High
25,58.24,7,15,0.443,0.1016,0,No,3.3,0.434,4.6,5.58,9.26,5.8,No,None,Mid
43,107.92,11,39,0.168,0.0928,0,No,2.0,0.63,4.66,4.08,9.35,3.5,No,None,Low
18,101.57,5,90,0.393,0.0056,1,No,5.0,0.6,3.35,2.33,7.66,5.1,Yes,Low,Mid
28,54.24,8,0,0.108,0.0528,1,No,2.3,0.796,2.4,6.03,6.56,3.4,No,Low,Low
35,78.69,18,7,0.657,0.0184,1,Yes,4.3,0.462,4.41,6.68,8.68,7.1,No,Low,High
2,108.58,1,45,0.46,0.0,1,Yes,2.9,0.452,3.61,3.75,7.94,5.6,No,Low,High
5,58.01,3,19,0.244,0.0168,0,No,2.7,0.422,3.82,5.05,8.76,4.4,No,None,Mid
58,85.31,30,10,0.458,0.0072,0,Yes,2.4,0.947,4.99,6.3,9.97,5.7,No,None,High
48,54.46,13,115,0.176,0.0728,1,No,5.5,0.435,3.5,2.27,7.59,3.9,Yes,Low,Low
18,45.8,1,21,0.177,0.1008,0,No,0.5,0.844,5.0,4.15,9.66,4.0,No,None,Low
48,56.42,25,77,0.324,0.044,1,No,0.8,0.768,3.82,2.25,8.01,4.9,Yes,Low,Mid
44,34.0,23,54,0.133,0.052,1,No,0.0,0.6,3.22,3.07,7.38,3.7,Yes,Low,Low
37,30.9,1,72,0.159,0.0056,0,No,7.4,0.753,3.91,3.9,8.89,3.9,No,None,Low
59,80.57,1,0,0.174,0.0632,2,No,1.5,0.374,2.97,5.53,6.43,3.7,No,Low,Low
59,38.24,1,46,0.475,0.0128,0,No,0.6,0.768,3.6,2.93,8.56,6.1,No,None,High
44,183.14,1,32,0.275,0.0608,3,No,1.9,0.79,3.36,4.07,6.16,3.8,No,Medium,Mid
55,82.65,1,63,0.1,0.0752,0,No,0.3,0.307,5.0,1.98,9.75,3.2,Yes,None,Low
55,61.36,14,7,0.253,0.0272,1,No,1.6,0.55,5.0,5.65,9.24,4.4,No,Low,Mid
49,84.73,1,72,0.07,0.0104,0,No,6.2,0.828,3.89,3.5,8.86,3.0,Yes,None,Low
58,37.48,1,1,0.291,0.1176,1,No,2.0,0.821,3.23,5.65,7.17,4.8,No,Low,Mid
34,73.41,18,21,0.233,0.008,0,Yes,3.6,0.948,3.99,5.75,8.96,4.2,No,None,Mid
11,62.92,6,43,0.379,0.0048,0,No,4.8,0.473,3.69,4.65,8.67,5.3,No,None,Mid
35,24.13,9,58,0.489,0.2248,0,No,0.1,0.688,4.13,2.43,8.38,6.3,Yes,None,High
25,81.29,1,59,0.07,0.0704,0,No,3.3,0.466,3.49,3.18,8.26,3.0,Yes,None,Low
29,38.54,15,40,0.127,0.0088,1,No,7.4,0.559,4.48,5.97,8.78,3.7,No,Low,Low
56,142.91,29,24,0.216,0.004,1,No,1.9,0.914,3.46,5.4,7.78,3.7,No,Low,Low
46,73.12,1,15,0.161,0.1664,0,No,3.3,0.381,3.5,5.38,7.95,3.7,No,None,Low
1,18.09,1,0,0.254,0.0592,1,No,6.9,0.255,3.66,7.33,7.8,4.7,No,Low,Mid
37,58.51,10,13,0.786,0.008,1,No,3.6,0.431,2.7,5.88,7.01,8.2,No,Low,Extreme
12,25.51,7,6,0.189,0.1744,0,No,3.0,0.49,2.65,5.93,7.07,4.2,No,None,Low
52,27.55,1,44,0.367,0.0712,1,No,3.2,0.232,5.0,3.9,9.1,5.4,No,Low,Mid
45,92.19,1,38,0.196,0.0264,2,No,2.2,0.828,3.72,3.87,7.3,3.8,No,Low,Low
38,21.71,1,41,0.261,0.0664,2,No,3.9,0.295,3.56,4.28,7.01,4.7,No,Low,Mid
5,59.1,3,32,0.219,0.0608,2,No,5.1,0.769,2.76,5.2,6.22,4.2,No,Low,Low
47,36.14,36,11,0.267,0.0528,2,No,3.7,0.795,3.62,6.88,7.11,4.7,No,Low,Mid
24,91.42,7,8,0.153,0.0408,0,No,2.6,0.515,4.2,5.7,9.06,3.5,No,None,Low
21,22.24,11,24,0.078,0.116,0,No,4.0,0.722,3.9,5.5,8.51,3.4,No,None,Low
1,117.82,1,18,0.404,0.0136,0,No,1.5,0.359,3.77,4.63,8.72,5.1,No,None,Mid
24,45.49,19,4,0.335,0.0096,2,No,2.9,0.72,2.97,6.4,6.6,5.1,No,Low,Mid
20,68.06,1,32,0.383,0.104,0,No,2.8,0.805,4.75,4.37,9.4,5.3,No,None,Mid
57,31.1,15,32,0.148,0.0056,1,Yes,2.4,0.774,4.66,4.7,8.97,3.8,No,Low,Low
16,101.47,1,27,0.471,0.0816,0,No,4.2,0.667,5.0,5.08,9.73,5.7,No,None,High
12,61.54,1,84,0.468,0.0224,1,No,2.5,0.544,4.25,1.67,8.51,5.9,Yes,Low,High
26,49.19,1,7,0.483,0.1056,0,No,4.0,0.782,4.21,6.02,8.86,6.1,No,None,High
6,55.11,4,10,0.147,0.1904,0,No,4.4,0.717,4.22,6.1,8.59,3.7,No,None,Low
58,75.65,1,10,0.179,0.0152,1,No,0.3,0.809,3.91,4.63,8.19,3.8,No,Low,Low
19,84.28,1,1,0.233,0.0056,0,No,3.5,0.24,4.0,6.15,8.98,4.1,No,None,Mid
4,45.13,3,38,0.286,0.136,0,No,5.3,0.392,4.37,4.97,8.92,4.7,No,None,Mid
52,214.68,1,75,0.559,0.0104,0,No,1.5,0.679,3.66,1.78,8.63,5.6,Yes,None,High
5,60.42,3,61,0.137,0.1016,4,No,5.1,0.544,2.01,3.75,4.0,3.6,Yes,Medium,Low
43,54.74,1,12,0.132,0.0984,1,No,4.6,0.537,4.1,5.97,8.11,3.6,No,Low,Low
26,102.82,7,11,0.222,0.0088,0,No,2.5,0.665,5.0,5.52,9.97,3.9,No,None,Low
40,61.25,1,3,0.244,0.0152,3,No,1.9,0.52,2.87,5.52,5.82,4.3,No,Medium,Mid
31,48.4,1,16,0.031,0.0936,2,Yes,0.3,0.585,2.01,4.33,5.36,2.9,No,Low,Low
18,106.98,1,31,0.155,0.0544,2,No,2.6,0.507,4.48,4.35,7.97,3.4,No,Low,Low
9,54.18,3,27,0.233,0.0176,0,No,5.3,0.563,3.66,5.52,8.6,4.3,No,None,Mid
34,32.22,18,37,0.331,0.0672,0,No,2.7,0.424,3.97,4.65,8.75,5.1,No,None,Mid
31,36.3,8,61,0.463,0.0608,0,No,1.1,0.637,5.0,2.58,9.8,6.0,Yes,None,High
39,48.48,10,47,0.053,0.0144,0,No,5.4,0.62,3.75,4.78,8.7,3.1,No,None,Low
17,241.58,5,37,0.513,0.0728,1,No,0.0,0.387,3.42,3.32,7.51,5.1,Yes,Low,High
49,55.74,13,61,0.541,0.1576,2,No,1.3,0.471,3.3,2.82,6.44,6.5,Yes,Low,High
47,33.04,1,4,0.308,0.044,0,Yes,4.9,0.781,4.81,6.47,9.66,5.0,No,None,Mid
49,33.37,13,47,0.215,0.1176,1,No,4.3,0.786,3.32,4.52,7.26,4.3,No,Low,Low
58,46.1,1,68,0.374,0.0672,0,No,6.6,0.785,3.47,3.83,8.25,5.3,Yes,None,Mid
56,249.12,1,56,0.158,0.0072,1,No,2.0,0.169,3.09,2.9,7.4,2.6,Yes,Low,Low
36,196.1,10,36,0.245,0.1056,0,No,0.3,0.278,3.9,3.63,8.55,3.5,No,None,Mid
37,119.25,10,83,0.213,0.076,1,No,7.9,0.455,4.18,3.82,8.26,3.8,Yes,Low,Low
53,80.18,14,58,0.192,0.0416,1,No,2.9,0.562,3.4,3.53,7.59,3.9,Yes,Low,Low
9,60.32,5,78,0.634,0.0272,0,Yes,1.8,0.75,4.98,1.87,9.89,7.1,Yes,None,High
36,46.49,10,103,0.132,0.02,0,No,3.6,0.581,3.76,1.53,8.69,3.6,Yes,None,Low
43,169.6,11,8,0.357,0.092,2,Yes,3.4,0.385,3.28,6.1,6.64,4.5,No,Low,Mid
7,56.05,1,20,0.293,0.0088,0,Yes,0.0,0.788,3.71,4.03,8.68,4.7,No,None,Mid
2,80.19,1,31,0.091,0.0272,1,No,0.2,0.658,4.11,3.55,8.35,3.2,No,Low,Low
2,33.82,1,83,0.486,0.0048,1,No,3.0,0.68,3.11,1.88,7.43,6.2,Yes,Low,High
55,53.05,14,24,0.172,0.0304,1,Yes,4.5,0.849,3.28,5.77,7.51,3.9,No,Low,Low
21,129.27,11,3,0.168,0.0328,1,No,2.9,0.266,3.29,6.18,7.51,3.4,No,Low,Low
41,49.35,1,73,0.314,0.008,0,No,2.3,0.67,3.66,2.15,8.63,4.9,Yes,None,Mid
12,71.95,7,4,0.183,0.02,1,Yes,5.1,0.649,4.02,6.73,8.29,3.8,No,Low,Low
12,40.45,7,11,0.296,0.0296,1,Yes,3.5,0.634,4.43,5.85,8.66,4.8,No,Low,Mid
42,69.33,1,21,0.437,0.0848,1,No,5.7,0.644,5.0,5.88,9.05,5.6,No,Low,Mid
4,43.79,5,49,0.275,0.2752,0,No,1.5,0.852,4.39,3.22,8.47,4.7,No,None,Mid
36,95.68,1,37,0.341,0.1424,1,No,6.5,0.504,4.93,5.35,8.79,4.8,No,Low,Mid
58,124.03,1,35,0.471,0.172,1,No,0.0,0.851,2.49,3.28,6.25,5.6,Yes,Low,High
52,49.34,53,12,0.218,0.0256,1,Yes,2.9,0.402,3.59,7.03,7.84,4.2,No,Low,Low
55,66.27,14,8,0.14,0.04,0,No,7.9,0.876,4.43,7.7,9.3,3.6,No,None,Low
60,98.48,16,20,0.3,0.0288,1,No,4.4,0.659,3.76,6.0,8.0,4.5,No,Low,Mid
39,23.42,1,16,0.078,0.0552,1,No,3.4,0.569,4.64,5.37,8.79,3.4,No,Low,Low
5,66.77,1,23,0.155,0.0088,0,Yes,2.3,0.729,4.48,4.65,9.45,3.7,No,None,Low
55,84.59,14,7,0.246,0.0016,1,No,5.3,0.746,4.47,6.88,8.8,4.2,No,Low,Mid
26,143.16,7,6,0.146,0.072,1,No,6.1,0.529,3.97,6.97,8.06,3.2,No,Low,Low
56,68.42,15,22,0.226,0.1456,1,No,1.7,0.594,3.37,4.97,7.22,4.2,No,Low,Low
32,34.93,41,41,0.145,0.104,0,No,0.0,0.626,3.06,4.32,7.71,3.8,No,None,Low
57,76.71,1,33,0.201,0.0792,0,No,0.5,0.381,4.09,3.55,8.83,3.9,No,None,Low
49,57.97,1,12,0.125,0.0664,0,No,1.9,0.571,4.13,5.07,8.91,3.5,No,None,Low
14,82.89,1,22,0.251,0.22,4,No,5.2,0.413,2.84,5.67,4.44,4.3,No,Medium,Mid
13,151.35,1,13,0.43,0.0208,0,Yes,2.5,0.881,4.04,5.22,8.97,5.1,No,None,Mid
24,79.42,7,47,0.395,0.0968,2,No,0.0,0.121,3.96,2.88,7.3,5.3,Yes,Low,Mid
18,164.58,1,40,0.374,0.056,1,No,3.7,0.819,2.47,4.27,6.62,4.6,No,Low,Mid
13,30.11,4,49,0.396,0.1504,1,No,4.3,0.539,2.53,4.12,6.36,5.6,Yes,Low,Mid
47,47.0,12,94,0.235,0.1304,1,No,6.5,0.638,4.19,2.87,8.09,4.4,Yes,Low,Mid
54,142.53,41,2,0.319,0.0584,1,No,1.1,0.752,3.93,6.63,8.07,4.4,No,Low,Mid
47,107.14,24,10,0.296,0.172,1,Yes,2.0,0.745,3.99,5.97,7.75,4.4,No,Low,Mid
56,64.14,1,79,0.088,0.0256,0,No,2.6,0.583,4.34,1.95,9.25,3.2,Yes,None,Low
32,62.11,9,27,0.222,0.2816,1,No,3.4,0.635,3.08,5.08,6.47,4.2,No,Low,Low
40,83.14,1,22,0.212,0.048,0,No,1.6,0.723,2.29,4.47,7.13,4.0,No,None,Low
24,28.35,1,24,0.194,0.0248,1,No,2.4,0.932,4.53,4.63,8.78,4.2,No,Low,Low
49,117.29,13,16,0.137,0.0184,0,No,4.7,0.698,5.0,6.2,9.94,3.3,No,None,Low
18,38.7,10,7,0.079,0.172,0,Yes,0.1,0.366,4.81,5.02,9.24,3.3,No,None,Low
14,35.6,1,26,0.041,0.0304,0,No,2.2,0.773,2.38,4.47,7.28,3.1,No,None,Low
32,22.52,25,79,0.087,0.0544,1,Yes,4.5,0.323,3.8,3.38,7.95,3.5,Yes,Low,Low
26,117.71,1,38,0.405,0.0488,1,No,0.6,0.479,2.08,3.33,6.25,5.1,Yes,Low,Mid
5,81.64,3,43,0.247,0.0024,0,Yes,2.2,0.64,4.95,3.68,9.94,4.2,No,None,Mid
2,108.06,1,36,0.148,0.0904,3,No,5.3,0.875,5.0,5.0,7.7,3.4,No,Medium,Low
